"","Dates","StageHeight_FW","Overtopping_FW","StageHeight_ISt","Overtopping_ISt","StageHeight_LIS","Overtopping_LIS","Inundation"
"3113",2006-07-10,17.76,"No",5.77,"No",6.38291666666667,"No",FALSE
"3114",2006-07-11,17.67,"No",5.74,"No",6.32511904761905,"No",FALSE
"3115",2006-07-12,17.62,"No",5.63,"No",6.29552083333333,"No",FALSE
"3116",2006-07-13,17.56,"No",NA,NA,5.84114583333333,"No",FALSE
"3117",2006-07-14,17.52,"No",5.3,"No",5.72510416666667,"No",FALSE
"3118",2006-07-15,17.52,"No",5.42,"No",5.71354166666667,"No",FALSE
"3119",2006-07-16,17.57,"No",5.41,"No",5.48,"No",FALSE
"3120",2006-07-17,17.65,"No",5.43,"No",5.2828125,"No",FALSE
"3121",2006-07-18,17.76,"No",5.61,"No",5.483125,"No",FALSE
"3122",2006-07-19,17.86,"No",5.85,"No",5.74375,"No",FALSE
"3123",2006-07-20,17.96,"No",5.99,"No",5.916875,"No",FALSE
"3124",2006-07-21,18.07,"No",6.06,"No",5.959375,"No",FALSE
"3125",2006-07-22,18.17,"No",6.1,"No",5.95072916666667,"No",FALSE
"3126",2006-07-23,18.3,"No",6.18,"No",6.00541666666667,"No",FALSE
"3127",2006-07-24,18.44,"No",6.42,"No",6.18020833333333,"No",FALSE
"3128",2006-07-25,18.66,"No",6.59,"No",6.27520833333333,"No",FALSE
"3129",2006-07-26,18.8,"No",6.61,"No",6.31697916666667,"No",FALSE
"3130",2006-07-27,18.88,"No",6.59,"No",6.3603125,"No",FALSE
"3131",2006-07-28,18.91,"No",6.49,"No",6.32760416666667,"No",FALSE
"3132",2006-07-29,18.9,"No",6.33,"No",6.34229166666667,"No",FALSE
"3133",2006-07-30,18.85,"No",6.07,"No",6.11510416666667,"No",FALSE
"3134",2006-07-31,18.79,"No",5.96,"No",5.92875,"No",FALSE
"3135",2006-08-01,18.77,"No",5.95,"No",5.72708333333333,"No",FALSE
"3136",2006-08-02,18.77,"No",5.96,"No",5.660625,"No",FALSE
"3137",2006-08-03,18.77,"No",6.07,"No",5.8953125,"No",FALSE
"3138",2006-08-04,18.78,"No",6.4,"No",6.33583333333333,"No",FALSE
"3139",2006-08-05,18.82,"No",6.59,"No",6.60854166666667,"No",FALSE
"3140",2006-08-06,18.81,"No",6.46,"No",6.47135416666667,"No",FALSE
"3141",2006-08-07,18.78,"No",6.46,"No",7.04785714285714,"No",FALSE
"3142",2006-08-08,18.75,"No",6.16,"No",6.31791666666667,"No",FALSE
"3143",2006-08-09,18.74,"No",5.99,"No",5.9434375,"No",FALSE
"3144",2006-08-10,18.73,"No",6.01,"No",5.89875,"No",FALSE
"3145",2006-08-11,18.72,"No",6.03,"No",6.04625,"No",FALSE
"3146",2006-08-12,18.74,"No",6,"No",5.95354166666667,"No",FALSE
"3147",2006-08-13,18.74,"No",5.98,"No",5.9653125,"No",FALSE
"3148",2006-08-14,18.71,"No",5.95,"No",6.09854166666667,"No",FALSE
"3149",2006-08-15,18.67,"No",5.89,"No",6.02666666666667,"No",FALSE
"3150",2006-08-16,18.65,"No",6.29,"No",6.07052083333333,"No",FALSE
"3151",2006-08-17,18.62,"No",5.83,"No",5.9234375,"No",FALSE
"3152",2006-08-18,18.57,"No",5.87,"No",5.983125,"No",FALSE
"3153",2006-08-19,18.53,"No",5.94,"No",6.13447916666667,"No",FALSE
"3154",2006-08-20,18.52,"No",6.02,"No",6.23197916666667,"No",FALSE
"3155",2006-08-21,18.56,"No",6.04,"No",6.18291666666667,"No",FALSE
"3156",2006-08-22,18.6,"No",5.93,"No",5.83104166666667,"No",FALSE
"3157",2006-08-23,18.65,"No",5.96,"No",5.76625,"No",FALSE
"3158",2006-08-24,18.7,"No",5.97,"No",5.68354166666667,"No",FALSE
"3159",2006-08-25,18.73,"No",6.01,"No",5.87385416666667,"No",FALSE
"3160",2006-08-26,18.73,"No",5.87,"No",5.83125,"No",FALSE
"3161",2006-08-27,18.67,"No",5.74,"No",5.78,"No",FALSE
"3162",2006-08-28,18.59,"No",5.64,"No",5.7178125,"No",FALSE
"3163",2006-08-29,18.52,"No",5.55,"No",5.84322916666667,"No",FALSE
"3164",2006-08-30,18.48,"No",5.43,"No",5.64427083333333,"No",FALSE
"3165",2006-08-31,18.47,"No",5.55,"No",5.5775,"No",FALSE
"3166",2006-09-01,18.44,"No",5.71,"No",5.86989583333333,"No",FALSE
"3167",2006-09-02,18.41,"No",5.87,"No",6.19083333333333,"No",FALSE
"3168",2006-09-03,18.41,"No",5.96,"No",6.2715625,"No",FALSE
"3169",2006-09-04,18.43,"No",5.94,"No",6.18802083333333,"No",FALSE
"3170",2006-09-05,18.46,"No",NA,NA,5.87703296703297,"No",FALSE
"3171",2006-09-06,18.51,"No",NA,NA,5.70169230769231,"No",FALSE
"3172",2006-09-07,18.58,"No",5.87,"No",5.79197916666667,"No",FALSE
"3173",2006-09-08,18.65,"No",6.13,"No",6.213125,"No",FALSE
"3174",2006-09-09,18.73,"No",6.13,"No",6.11833333333333,"No",FALSE
"3175",2006-09-10,18.78,"No",5.96,"No",5.79302083333333,"No",FALSE
"3176",2006-09-11,18.83,"No",5.91,"No",5.63583333333333,"No",FALSE
